1.331,1.027,0.300,0.335,0.634,0.634,-8.406,-0.356,-0.356,23.589,140.288,138.519,
0.000,0.120,-0.862,-0.753,-0.079,-0.079,-19.740,-6.977,-6.977,96.558,298.145,315.871,
-0.016,0.053,-0.669,0.644,-0.940,-0.940,-24.745,-11.897,-11.897,149.798,27.377,257.084,
-0.102,0.093,-0.405,-1.283,0.698,0.698,-23.291,-16.872,-16.872,211.441,17.829,233.049,
-0.103,0.059,-0.206,0.199,0.049,0.049,-26.375,-14.199,-14.199,249.952,29.045,232.433,
-0.096,-0.104,-0.219,-0.185,0.243,0.243,-24.425,-12.885,-12.885,130.422,31.324,242.782,
-0.088,-0.001,-0.245,1.210,-0.714,-0.714,-25.737,-9.237,-9.237,120.236,26.320,246.148,
0.004,0.025,-0.216,-0.566,0.140,0.140,-22.004,-13.776,-13.776,81.974,26.373,247.679,
0.007,0.011,-0.365,-0.801,0.576,0.576,-20.466,-11.230,-11.230,22.842,20.871,247.934,
0.058,0.136,-0.532,-0.724,0.801,0.801,-23.479,-9.281,-9.281,69.625,30.983,254.301,
0.098,0.177,-0.679,-1.338,1.085,1.085,-25.017,-8.408,-8.408,99.664,29.128,254.752,
-0.010,-0.031,-0.447,-0.139,0.002,0.002,-24.615,-8.634,-8.634,86.801,29.187,259.195,
-0.124,-0.038,-0.321,-0.280,0.278,0.278,-21.231,-9.654,-9.654,305.051,28.569,261.486,
0.111,0.200,-0.615,-1.595,1.213,1.213,-22.524,-9.832,-9.832,102.683,24.028,260.079,
-0.092,0.029,-0.196,-0.965,1.079,1.079,-22.884,-9.235,-9.235,291.273,18.382,250.123,
-0.021,-0.059,-0.361,-0.465,1.238,1.238,-23.176,-10.533,-10.533,36.512,33.521,266.883,
0.011,0.063,-0.352,-0.207,0.962,0.962,-24.519,-6.750,-6.750,150.592,6.547,236.849,
-0.151,-0.024,-0.199,1.361,-1.165,-1.165,-21.231,0.730,0.730,153.423,264.031,234.623,
0.174,0.241,-0.843,-2.768,2.214,2.214,-17.702,-15.359,-15.359,59.683,22.910,274.508,
-0.167,-0.032,-0.219,-0.448,0.309,0.309,-17.214,-16.979,-16.979,208.052,13.637,257.360,
0.081,0.002,-0.385,0.181,-0.097,-0.097,-19.217,-11.259,-11.259,50.490,34.219,273.307,
0.059,-0.046,-0.537,0.880,-0.259,-0.259,-18.660,-12.587,-12.587,50.228,35.194,277.858
