1.095,1.175,0.465,-0.248,-0.013,-0.013,1.394,-21.708,-21.708,73.383,73.174,47.631,
0.082,0.109,-0.825,-1.383,-0.234,-0.234,-0.270,-29.994,-29.994,97.602,99.315,67.956,
0.037,0.046,-0.851,-0.368,-0.526,-0.526,6.647,-27.472,-27.472,103.483,105.513,78.220,
0.023,0.076,-0.930,-0.722,-1.101,-1.101,6.142,-22.700,-22.700,113.516,102.022,77.965,
0.036,0.057,-0.790,-0.506,-1.129,-1.129,6.478,-24.599,-24.599,110.276,103.985,78.984,
0.006,0.018,-0.792,0.161,-0.208,-0.208,7.122,-26.292,-26.292,111.911,113.499,87.901,
-0.059,-0.022,-0.846,0.065,0.707,0.707,19.208,-20.490,-20.490,133.427,-151.671,170.480,
-0.045,0.021,-0.830,-0.614,0.415,0.415,23.475,9.382,9.382,212.526,-160.600,185.801,
-0.044,-0.025,-0.634,-0.812,0.179,0.179,24.680,6.858,6.858,208.936,-155.643,189.687,
-0.040,-0.012,-0.774,-0.804,0.163,0.163,23.920,6.633,6.633,212.341,-154.687,192.346,
0.010,0.004,-0.882,-0.867,0.150,0.150,22.377,6.540,6.540,211.314,-155.196,195.125,
-0.033,0.001,-0.639,1.752,-0.750,-0.750,22.264,7.953,7.953,228.007,-152.231,201.017,
-0.001,-0.065,-0.645,0.757,-0.372,-0.372,24.971,6.036,6.036,196.222,-141.001,214.429,
0.121,0.019,-0.721,0.732,-0.034,-0.034,23.475,11.862,11.862,186.064,-146.430,215.853,
-0.142,-0.053,-0.895,0.826,-0.604,-0.604,25.522,8.349,8.349,211.675,-148.816,218.289,
-0.049,0.004,-0.509,0.734,0.594,0.594,23.782,5.063,5.063,290.876,-154.005,226.162,
-0.087,-0.093,-0.541,0.269,0.275,0.275,22.827,10.238,10.238,245.278,-143.094,241.436,
0.119,0.084,-0.379,1.208,-0.990,-0.990,0.510,15.536,15.536,210.676,-54.149,336.461,
0.095,-0.041,-0.733,-0.133,-0.252,-0.252,-14.335,20.163,20.163,314.311,-65.159,325.824,
0.053,-0.035,-0.657,0.015,-0.621,-0.621,-10.805,23.171,23.171,306.517,-70.032,321.442,
0.179,-0.017,-0.766,-0.302,-0.506,-0.506,-5.934,24.043,24.043,309.084,-77.179,308.412
