1.090,0.766,0.545,0.208,0.934,0.934,4.629,0.653,0.653,6.331,134.679,5.667,
-0.110,0.012,-0.401,0.280,-0.122,-0.122,-20.053,-3.447,-3.447,314.341,306.650,33.716,
-0.030,-0.132,-0.397,-0.541,0.343,0.343,-27.512,-3.890,-3.890,4.475,318.550,27.283,
-0.026,-0.041,-0.419,0.005,-0.120,-0.120,-23.835,-2.219,-2.219,219.099,322.591,22.581,
-0.014,0.022,-0.433,-0.390,0.155,0.155,-23.200,-4.268,-4.268,179.862,326.999,17.740,
-0.066,-0.023,-0.470,0.742,-0.331,-0.331,-22.084,-5.602,-5.602,138.148,332.150,18.522,
-0.044,-0.057,-0.359,-0.277,-0.111,-0.111,-20.106,-4.115,-4.115,113.430,342.841,19.695,
-0.008,-0.036,-0.503,0.140,0.443,0.443,-23.383,-5.807,-5.807,81.223,353.686,23.211,
-0.013,-0.114,-0.335,0.499,0.325,0.325,-23.901,0.347,0.347,206.256,201.555,23.973,
0.040,0.061,-0.272,0.396,0.016,0.016,-22.332,-0.513,-0.513,107.690,299.337,14.070,
-0.077,-0.119,-0.301,0.093,0.245,0.245,-21.520,-1.799,-1.799,305.595,283.959,16.929,
0.178,0.040,-0.991,-0.002,-0.013,-0.013,-31.674,4.161,4.161,10.206,10.079,32.543,
-0.059,-0.039,-0.373,0.355,0.488,0.488,-28.360,3.292,3.292,266.239,321.491,25.992,
0.009,0.052,-0.431,-0.165,0.235,0.235,-27.348,1.199,1.199,123.809,354.952,25.845,
0.043,-0.133,-0.686,-1.300,0.630,0.630,-19.533,-1.221,-1.221,148.795,355.383,24.206,
-0.070,-0.106,-0.584,-0.142,0.201,0.201,-25.654,-2.070,-2.070,322.402,327.674,24.589,
-0.082,-0.080,-0.612,-0.381,0.271,0.271,-24.962,-4.626,-4.626,318.538,354.659,20.317,
-0.072,-0.035,-0.397,0.340,-0.623,-0.623,-27.187,0.881,0.881,312.410,351.143,10.533,
-0.039,0.104,-0.359,-0.399,0.348,0.348,-21.625,-2.308,-2.308,281.301,348.670,2.239
