1.471,1.110,0.533,0.273,0.731,0.731,-4.193,2.589,2.589,39.749,140.300,81.552,
-0.129,0.154,-0.432,-0.497,0.329,0.329,-24.988,0.099,0.099,316.371,328.382,293.044,
-0.114,0.068,-0.392,0.199,-0.010,-0.010,-32.330,-7.442,-7.442,157.140,21.142,277.977,
-0.046,0.065,-0.430,0.080,-0.055,-0.055,-30.340,-10.978,-10.978,223.929,21.638,282.239,
0.006,0.252,-0.423,-0.845,0.204,0.204,-27.878,-9.138,-9.138,196.770,25.226,284.862,
-0.147,0.154,-0.198,0.101,-0.445,-0.445,-28.017,-7.961,-7.961,153.954,29.837,290.470,
-0.006,-0.012,-0.287,0.604,1.556,1.556,-27.837,-7.980,-7.980,71.303,16.228,280.233,
-0.107,0.333,-0.442,-2.797,0.378,0.378,-23.261,-6.976,-6.976,209.534,206.926,280.735,
-0.169,-0.021,-0.363,-1.708,0.818,0.818,-26.166,-15.095,-15.095,178.022,14.112,279.065,
0.104,0.598,-0.461,-4.082,1.121,1.121,-22.862,-14.952,-14.952,232.172,24.273,284.786,
-0.062,0.225,-0.395,-2.516,0.530,0.530,-26.264,-13.863,-13.863,28.695,23.429,280.549,
-0.034,0.116,-0.423,-2.150,0.498,0.498,-24.890,-12.758,-12.758,168.520,14.262,270.966,
0.060,0.182,-0.391,-3.165,0.988,0.988,-28.822,-10.154,-10.154,50.803,16.458,275.504,
0.127,0.100,-0.649,-2.489,0.577,0.577,-20.552,-1.260,-1.260,173.270,41.668,304.925,
0.323,0.360,-0.851,-0.059,0.004,0.004,-36.084,-3.357,-3.357,49.163,17.201,297.818,
-0.122,0.004,-0.598,-0.158,0.551,0.551,-34.588,-4.657,-4.657,303.694,334.535,266.721,
-0.081,0.099,-0.410,1.312,-0.020,-0.020,-30.198,-6.488,-6.488,119.417,3.659,265.216,
-0.026,-0.039,-0.443,-0.954,0.633,0.633,-25.896,-6.754,-6.754,135.997,7.417,263.509,
-0.062,-0.071,-0.463,-1.097,0.878,0.878,-29.584,-9.154,-9.154,47.928,13.184,262.290,
0.016,0.044,-0.641,-1.847,0.736,0.736,-26.224,-10.284,-10.284,13.755,22.832,264.225,
-0.132,-0.121,-0.404,0.908,0.215,0.215,-28.713,-14.902,-14.902,34.677,25.440,263.886,
-0.080,0.014,-0.418,-0.923,0.743,0.743,-27.699,-12.226,-12.226,78.240,19.449,248.661
