1.386,1.214,0.491,1.245,1.541,1.541,-17.335,-0.356,-0.356,45.197,134.871,15.227,
0.152,0.311,-0.815,-0.603,-0.274,-0.274,-29.107,-6.141,-6.141,56.524,10.185,338.771,
0.052,0.106,-0.540,-1.035,0.934,0.934,-26.792,-19.615,-19.615,39.529,15.387,324.178,
-0.123,0.049,-0.504,0.958,-0.177,-0.177,-27.209,-17.480,-17.480,18.872,51.766,318.365,
-0.090,0.040,-0.528,1.455,-0.531,-0.531,-25.892,-19.978,-19.978,34.641,53.492,320.855,
0.064,-0.260,-0.261,-0.213,0.403,0.403,-28.065,-16.902,-16.902,20.945,43.400,324.978,
0.017,-0.037,-0.388,-0.099,0.293,0.293,-21.066,-17.322,-17.322,37.476,47.777,334.549,
0.050,-0.125,-0.285,-0.342,0.527,0.527,-24.239,-16.206,-16.206,25.980,34.000,327.296,
0.047,-0.002,-0.380,-0.190,0.308,0.308,-24.543,-13.192,-13.192,28.834,30.502,330.377,
0.042,0.009,-0.412,0.147,0.124,0.124,-25.481,-10.741,-10.741,34.108,24.553,328.239,
0.048,0.008,-0.387,-0.124,-0.252,-0.252,-25.025,-11.674,-11.674,21.283,25.934,326.637,
-0.006,-0.010,-0.448,-0.044,-0.024,-0.024,-25.448,-12.121,-12.121,19.711,16.681,320.130,
-0.045,-0.011,-0.241,0.126,0.131,0.131,-25.822,-12.684,-12.684,31.227,19.381,317.587,
0.020,0.038,-0.419,-0.113,0.086,0.086,-29.028,-12.301,-12.301,18.391,23.737,316.799,
0.044,0.007,-0.401,0.066,0.093,0.093,-26.708,-8.290,-8.290,128.459,12.495,310.025,
0.007,-0.176,-0.230,-0.963,0.458,0.458,-23.191,-11.392,-11.392,26.837,18.588,319.888,
0.002,0.092,-0.490,-1.434,0.899,0.899,-23.792,-14.278,-14.278,42.558,30.915,325.244,
-0.054,-0.046,-0.242,0.277,0.182,0.182,-24.859,-16.360,-16.360,35.674,20.219,319.744,
-0.026,-0.081,-0.136,-0.042,-0.008,-0.008,-23.188,-12.322,-12.322,18.832,12.510,309.242,
0.108,0.139,-0.310,-2.577,1.637,1.637,-27.415,-11.945,-11.945,241.806,12.480,315.143
