1.100,1.405,0.397,1.095,1.095,1.095,-26.723,-12.368,-12.368,30.932,25.577,10.406,
0.090,0.049,-0.649,-0.218,-0.473,-0.473,-1.257,-14.645,-14.645,99.545,18.665,46.416,
-0.222,-0.577,-0.741,0.735,0.267,0.267,-11.926,-12.703,-12.703,14.291,192.201,257.975,
0.128,-0.047,-0.797,-0.451,0.024,0.024,-9.927,-12.275,-12.275,53.842,145.571,330.210,
0.139,0.034,-0.780,-1.366,0.366,0.366,-19.585,-12.290,-12.290,45.817,7.423,327.106,
0.036,0.046,-0.709,0.522,-0.225,-0.225,-20.154,-13.525,-13.525,42.915,18.998,328.756,
0.080,0.093,-0.896,-1.161,0.196,0.196,-20.912,-16.457,-16.457,50.914,24.287,327.731,
-0.013,-0.025,-0.787,0.382,-0.061,-0.061,-19.172,-16.682,-16.682,149.222,34.910,331.802,
0.002,-0.090,-0.836,0.320,-0.240,-0.240,-19.296,-18.002,-18.002,37.295,40.802,329.554,
0.035,0.074,-0.768,-1.207,0.142,0.142,-18.376,-18.589,-18.589,44.281,40.259,325.253,
0.048,0.014,-0.797,0.666,0.136,0.136,-17.914,-17.971,-17.971,50.458,47.088,328.522,
0.030,0.130,-0.972,-1.083,-0.021,-0.021,-16.103,-19.028,-19.028,66.841,49.148,330.371
