0.257,0.862,-1.076,0.029,0.350,0.350,-1.001,15.136,15.136,198.237,49.056,208.831,
0.455,-0.465,0.177,-2.465,0.309,0.309,-8.109,21.075,21.075,318.918,220.533,70.641,
0.173,1.300,-0.899,0.960,2.246,2.246,-14.967,17.725,17.725,212.217,218.649,188.643,
0.490,-0.235,0.023,-1.666,-0.186,-0.186,-16.897,14.705,14.705,226.411,261.778,92.065,
0.398,1.331,-1.329,-0.107,1.532,1.532,-16.413,12.102,12.102,193.983,46.506,213.142,
0.341,-0.307,0.179,-1.466,-1.149,-1.149,-10.293,17.874,17.874,302.976,243.464,129.805,
0.569,1.299,-1.013,1.772,1.692,1.692,-8.506,19.883,19.883,202.462,35.855,206.203,
0.499,-0.272,0.076,-1.489,-2.096,-2.096,-3.824,16.126,16.126,284.786,169.840,115.941,
0.032,0.308,-1.503,0.451,1.578,1.578,9.584,7.364,7.364,200.810,330.683,179.135,
0.584,-0.204,-0.008,-0.323,0.994,0.994,12.011,-1.577,-1.577,14.255,113.145,106.125,
0.031,0.660,-1.577,-0.613,-0.233,-0.233,12.671,4.323,4.323,185.492,351.239,170.553,
0.545,-0.312,0.223,0.397,1.172,1.172,8.799,5.538,5.538,268.132,123.321,85.228,
-0.133,0.460,-1.303,-1.236,-2.052,-2.052,11.683,10.376,10.376,203.341,347.414,165.229,
-0.413,0.530,-1.087,-2.642,-4.463,-4.463,9.051,3.816,3.816,180.297,220.500,153.147,
-0.494,0.704,-0.898,-1.720,-3.115,-3.115,4.668,-4.667,-4.667,173.777,56.586,129.274,
0.484,-0.344,-0.103,0.824,1.975,1.975,2.500,-6.350,-6.350,57.399,51.451,96.024,
-0.290,0.629,-1.137,-1.244,-2.871,-2.871,2.976,-7.694,-7.694,138.985,25.016,135.567,
0.454,-0.167,-0.158,0.755,2.113,2.113,3.543,-6.086,-6.086,51.336,61.517,86.778,
-0.025,0.794,-1.515,-0.311,-0.456,-0.456,1.442,-5.393,-5.393,167.157,37.929,143.457
