-0.346,0.024,-0.116,-0.318,0.344,0.344,-24.817,-15.798,-15.798,79.344,12.479,246.489,
0.400,0.538,-1.309,-2.601,1.493,1.493,-23.288,-14.449,-14.449,106.732,258.537,326.756,
-0.224,0.118,-0.176,0.223,-0.238,-0.238,-26.900,-12.223,-12.223,72.985,62.946,311.217,
-0.188,0.209,-0.158,1.021,-0.613,-0.613,-28.987,-14.367,-14.367,110.112,61.251,319.842,
-0.051,0.245,-0.354,-2.968,1.714,1.714,-21.714,-16.329,-16.329,128.827,50.331,321.083,
0.164,0.404,-0.624,-2.910,1.823,1.823,-23.120,-13.328,-13.328,164.006,49.747,315.713,
0.075,0.387,-0.458,1.623,-1.818,-1.818,-27.868,-7.412,-7.412,147.621,262.407,228.139,
-0.225,0.316,-0.152,0.021,0.235,0.235,-25.885,-9.748,-9.748,134.970,296.569,208.868,
-0.139,0.278,-0.337,-0.907,0.510,0.510,-26.031,-12.312,-12.312,222.714,199.802,208.915,
-0.065,0.169,-0.343,-1.722,1.086,1.086,-24.937,-8.159,-8.159,73.373,342.789,200.302,
-0.097,0.208,-0.304,-0.479,0.316,0.316,-25.536,-8.108,-8.108,206.727,341.485,176.253,
-0.186,0.166,-0.181,-2.117,1.255,1.255,-25.122,-6.898,-6.898,149.227,277.396,173.029,
-0.156,0.078,-0.195,0.395,-0.055,-0.055,-28.536,-7.559,-7.559,124.298,128.163,163.001,
-0.144,0.182,-0.240,-1.244,1.050,1.050,-25.710,-9.627,-9.627,183.296,314.773,150.394,
0.085,0.211,-0.615,-2.079,1.490,1.490,-25.688,-10.925,-10.925,211.760,348.965,140.220,
-0.113,0.180,-0.414,1.345,-0.560,-0.560,-28.727,-8.041,-8.041,158.659,344.499,106.938,
0.457,0.445,-1.317,-2.657,1.993,1.993,-21.646,-10.984,-10.984,88.926,346.431,97.031,
-0.012,0.209,-0.415,-2.984,2.211,2.211,-23.338,-12.421,-12.421,168.875,353.775,73.389,
-0.240,0.165,-0.127,-0.220,0.874,0.874,-27.308,-11.029,-11.029,111.011,282.803,42.178
