0.264,11.236,2792578.819
0.269,10.000,0.005
0.357,3.876,0.000
0.075,6.289,0.000
0.373,1.976,0.000
0.386,1000.000,0.000
0.069,7.752,0.000
0.162,9.259,0.000
0.107,4.016,0.000
0.175,6.289,0.000
0.162,3.058,0.000
0.105,12.821,0.000
0.093,3.333,0.000
0.137,5.682,0.000
0.144,1.681,0.000
0.069,500.000,0.000
0.054,8.130,0.000
0.219,4.808,0.000
0.385,4.926,0.000
0.181,1.383,0.000
