1.165,0.954,0.351,1.070,1.093,1.093,-11.777,-8.877,-8.877,27.453,135.032,9.034,
0.101,-0.029,-0.696,-0.126,0.464,0.464,-19.601,-14.369,-14.369,38.779,21.072,334.668,
0.107,0.017,-0.673,-0.696,-0.176,-0.176,-24.979,-10.973,-10.973,32.985,21.348,335.734,
0.030,0.014,-0.686,0.064,0.132,0.132,-32.343,-16.836,-16.836,31.132,28.219,335.023,
0.035,0.075,-0.811,-0.863,0.341,0.341,-29.766,-15.399,-15.399,29.535,28.223,333.573,
0.096,0.069,-0.687,-0.997,0.595,0.595,-29.388,-15.151,-15.151,32.448,31.885,337.099,
0.069,0.013,-0.609,0.768,-0.439,-0.439,-27.968,-13.827,-13.827,31.966,30.137,337.403,
-0.032,0.050,-0.483,0.437,0.183,0.183,-25.610,-16.875,-16.875,25.004,24.194,329.965,
0.003,0.016,-0.471,0.230,0.010,0.010,-28.321,-15.858,-15.858,28.755,25.667,327.117,
-0.014,-0.001,-0.411,0.068,0.011,0.011,-29.126,-13.477,-13.477,24.465,24.604,323.169,
0.034,-0.012,-0.622,-0.057,-0.946,-0.946,-22.332,-16.721,-16.721,57.735,111.414,72.307,
0.034,0.010,-0.543,-0.099,-0.546,-0.546,11.584,-22.194,-22.194,112.481,112.251,78.093,
0.060,-0.052,-0.519,-0.118,-0.093,-0.093,16.213,-23.027,-23.027,117.766,117.504,75.068,
0.118,-0.008,-0.578,-0.145,0.601,0.601,14.251,-23.336,-23.336,119.181,109.510,63.820,
0.174,-0.026,-0.572,0.006,-0.163,-0.163,12.653,-32.118,-32.118,105.449,112.822,68.552,
0.130,-0.052,-0.581,0.224,1.405,1.405,14.032,-23.566,-23.566,113.827,111.665,66.786,
0.171,0.053,-0.682,-0.306,-1.172,-1.172,14.282,-23.944,-23.944,115.484,117.553,69.669,
0.114,-0.073,-0.662,-0.387,-1.725,-1.725,13.984,-22.935,-22.935,109.647,125.869,77.973,
0.221,-0.094,-0.613,-0.051,0.755,0.755,16.425,-20.960,-20.960,110.735,122.367,75.783,
0.257,-0.041,-0.586,-0.085,-0.822,-0.822,16.297,-15.227,-15.227,120.040,127.012,84.470
