0.343,0.000,0.437
0.051,1.003,0.721
0.090,1.311,0.860
0.075,1.406,0.893
0.074,0.774,0.639
0.146,0.835,0.693
0.088,0.797,0.654
0.455,0.959,0.865
0.123,1.397,0.908
0.544,1.049,0.937
0.148,1.247,0.858
0.421,0.803,0.789
0.237,1.348,0.934
0.322,0.946,0.807
0.314,1.473,1.015
0.238,0.781,0.708
0.293,0.969,0.805
0.035,1.473,0.903
0.138,0.991,0.752
0.075,1.214,0.815
