1.235,0.878,0.381,1.070,1.095,1.095,-6.768,-4.600,-4.600,26.520,136.387,8.888,
0.024,0.076,-0.549,1.392,0.047,0.047,-26.135,-11.987,-11.987,40.431,345.860,283.946,
0.007,0.040,-0.544,-1.465,-0.028,-0.028,-29.990,-13.966,-13.966,28.929,16.604,284.359,
0.021,0.128,-0.670,0.254,-0.150,-0.150,-29.908,-12.855,-12.855,27.668,37.365,286.836,
0.040,0.051,-0.563,-0.381,-0.161,-0.161,-27.278,-12.352,-12.352,34.377,43.270,295.394,
0.082,0.191,-0.811,-1.490,0.021,0.021,-27.204,-13.071,-13.071,48.526,39.946,296.701,
-0.075,0.141,-0.506,-1.412,-0.221,-0.221,-30.411,-14.673,-14.673,30.815,33.925,290.101,
-0.004,0.044,-0.961,1.771,-0.129,-0.129,-27.520,-14.089,-14.089,25.924,32.504,282.894,
-0.029,0.116,-0.946,-0.906,0.253,0.253,-27.436,-14.431,-14.431,40.184,23.065,278.423,
0.074,0.065,-0.597,0.703,-0.283,-0.283,-26.035,-15.647,-15.647,43.590,30.650,286.639,
0.183,-1.102,-0.482,5.175,-0.083,-0.083,25.909,-15.847,-15.847,59.075,38.224,293.546,
0.095,0.049,0.121,-5.975,-0.407,-0.407,40.779,-11.996,-11.996,42.505,165.237,274.251,
0.122,-0.538,-0.112,5.338,0.357,0.357,40.613,-10.966,-10.966,111.978,191.662,225.836,
0.098,0.215,0.316,-3.639,-0.756,-0.756,39.661,-12.200,-12.200,48.869,158.686,208.993,
0.041,-0.097,0.222,1.253,-0.002,-0.002,39.333,-13.696,-13.696,43.601,182.533,218.052
