1.257,1.119,0.329,1.045,1.149,1.149,-10.342,-3.091,-3.091,38.085,135.340,270.970,
-0.008,0.072,-0.550,-0.527,0.127,0.127,-22.515,-10.019,-10.019,21.327,19.374,335.890,
0.121,0.254,-0.987,0.157,0.073,0.073,-23.250,-15.371,-15.371,57.138,27.479,336.495,
-0.010,0.084,-0.557,-0.231,-0.058,-0.058,-24.602,-13.814,-13.814,31.611,36.902,340.220,
-0.027,0.017,-0.534,0.019,0.096,0.096,-23.329,-20.427,-20.427,46.607,50.587,349.530,
-0.029,0.061,-0.569,1.111,-0.135,-0.135,-21.240,-20.835,-20.835,45.036,43.289,336.924,
0.129,-0.083,-0.869,-0.252,-0.009,-0.009,-14.298,-14.569,-14.569,47.869,39.382,332.480,
-0.025,0.033,-0.438,0.642,-0.022,-0.022,-22.198,-13.380,-13.380,41.046,38.458,333.546,
0.068,-0.015,-0.505,-0.868,-0.123,-0.123,-22.691,-16.304,-16.304,41.467,45.683,343.705,
-0.018,-0.128,-0.481,-0.106,0.461,0.461,-21.984,-11.661,-11.661,14.420,15.147,313.714,
-0.014,0.073,-0.512,-1.176,0.373,0.373,-25.666,-17.044,-17.044,72.387,37.544,322.120,
-0.072,-0.069,-0.378,-0.463,0.535,0.535,-23.446,-16.023,-16.023,27.353,40.983,325.648,
0.132,0.027,-0.746,0.532,1.259,1.259,-23.677,-17.633,-17.633,50.117,33.618,314.649,
0.598,0.458,-0.964,-1.344,1.941,1.941,-23.486,-9.829,-9.829,102.352,309.053,229.713,
-0.233,0.714,-0.281,-3.146,1.493,1.493,-26.798,-11.089,-11.089,128.748,307.310,231.752,
-0.079,0.385,-0.351,-2.218,0.817,0.817,-18.756,-21.540,-21.540,104.903,325.158,236.726,
-0.054,0.343,-0.718,-3.142,1.023,1.023,-15.453,-24.208,-24.208,43.577,152.193,225.187,
-0.023,0.119,-0.657,0.205,-0.227,-0.227,-20.522,-25.181,-25.181,208.361,115.203,27.576,
0.215,-0.070,-0.815,0.827,-0.301,-0.301,-22.345,-15.697,-15.697,43.844,96.993,23.285
