0.095,1.435,2792581.213
0.033,6.173,0.000
0.058,26.316,0.000
0.155,7.463,0.000
0.109,2.618,0.000
0.115,11.111,0.000
0.202,3.759,0.000
0.159,4.950,0.000
0.180,2.481,0.000
0.035,10.870,0.000
0.227,7.194,33.535
0.147,9.901,0.198
0.048,6.494,0.000
0.146,6.667,0.000
0.088,2.519,0.000
0.131,14.706,0.000
0.096,3.745,0.000
0.140,4.651,0.000
0.052,8.403,0.000
0.090,2.597,0.000
