0.109,0.054,-0.854,-1.763,0.796,0.796,-14.542,-13.111,-13.111,37.729,83.057,316.946,
-0.052,-0.127,-0.499,-1.048,0.948,0.948,-18.988,-18.440,-18.440,24.000,9.508,315.863,
0.033,-0.130,-0.597,-1.050,0.907,0.907,-17.063,-17.365,-17.365,30.369,17.224,310.183,
0.152,-0.061,-1.168,-2.192,0.476,0.476,-18.857,-15.448,-15.448,37.907,26.822,314.094,
0.156,0.044,-0.892,-3.617,0.357,0.357,-22.311,-17.437,-17.437,55.627,41.406,328.012,
0.160,-0.011,-0.720,-1.785,0.682,0.682,-18.141,-16.876,-16.876,44.868,37.215,318.262,
0.105,-0.115,-0.473,-2.566,1.701,1.701,-18.638,-15.987,-15.987,30.927,32.525,315.577,
0.319,0.304,-1.180,-2.413,0.634,0.634,-19.651,-14.650,-14.650,88.255,39.590,316.351,
0.158,0.305,-1.156,-2.149,1.198,1.198,-26.115,-15.262,-15.262,57.274,48.220,327.916,
-0.217,-0.197,-0.427,-1.086,1.706,1.706,-23.882,-19.867,-19.867,40.871,36.774,318.020,
0.086,0.210,-1.068,-2.862,1.437,1.437,-20.075,-19.736,-19.736,50.949,30.899,311.615,
-0.076,-0.055,-0.651,-2.310,1.199,1.199,-19.052,-20.962,-20.962,32.248,33.381,306.999,
0.037,0.061,-0.500,-2.813,2.125,2.125,-16.500,-20.118,-20.118,97.585,42.271,313.744,
-0.151,0.041,-0.516,-2.409,1.215,1.215,-22.201,-21.904,-21.904,43.861,51.755,320.017,
0.186,0.178,-1.179,-2.356,1.308,1.308,-22.957,-22.887,-22.887,50.258,57.285,331.438,
0.177,-0.182,-0.959,0.094,-0.963,-0.963,-23.365,-8.337,-8.337,52.718,84.056,289.175,
-0.725,0.277,-1.391,-0.054,-1.491,-1.491,5.094,-16.765,-16.765,173.183,121.963,103.701,
-0.391,0.171,-1.116,0.308,-1.023,-1.023,17.581,-13.499,-13.499,175.586,141.650,100.252,
-0.473,0.054,-1.110,-0.009,-2.403,-2.403,18.831,-10.690,-10.690,182.710,142.792,102.978,
-0.369,0.409,-1.055,-0.837,-2.566,-2.566,19.120,-17.163,-17.163,163.970,134.269,84.424,
-0.638,0.538,-1.316,-0.286,0.076,0.076,11.561,-28.634,-28.634,148.283,129.690,81.879,
-0.459,0.580,-1.221,-0.480,0.122,0.122,4.955,-29.371,-29.371,136.843,114.435,70.434,
-0.222,0.648,-1.241,-0.087,-0.034,-0.034,-1.630,-33.298,-33.298,123.615,88.226,48.784
