1.213,0.893,0.362,1.090,1.097,1.097,-25.599,6.779,6.779,3.528,137.384,3.343,
0.071,-0.131,-0.523,-0.834,0.244,0.244,-47.553,6.956,6.956,75.652,330.825,79.499,
0.047,-0.118,-0.498,-0.906,0.623,0.623,-48.600,5.520,5.520,1.996,350.508,71.926,
0.114,-0.099,-0.438,-0.541,-0.141,-0.141,-47.893,7.423,7.423,74.471,339.439,78.729,
0.108,-0.133,-0.474,-0.487,0.394,0.394,-48.160,7.428,7.428,8.918,355.358,84.809,
0.242,1.351,0.825,-0.803,-1.756,-1.756,-46.991,-11.675,-11.675,165.167,28.402,270.805,
1.471,0.610,0.639,1.014,0.315,0.315,-39.825,37.219,37.219,164.870,142.326,173.413,
1.530,1.333,0.531,-1.637,-0.909,-0.909,-23.775,26.524,26.524,57.402,124.235,106.774,
1.144,0.867,0.455,-0.287,-0.258,-0.258,-26.685,36.441,36.441,119.866,293.470,94.381,
0.942,0.825,0.550,0.333,-0.298,-0.298,-27.383,36.892,36.892,276.656,97.490,333.459,
1.132,1.182,0.456,-0.843,-0.748,-0.748,-29.686,35.267,35.267,309.868,217.404,299.238,
0.804,0.636,0.444,0.012,0.015,0.015,-27.451,39.092,39.092,229.943,288.664,301.297
