0.137,-0.064,-0.403,-0.339,0.128,0.128,-1.004,-12.701,-12.701,74.203,67.184,320.189,
0.071,-0.066,-0.486,-0.581,-0.307,-0.307,1.336,-10.699,-10.699,76.607,76.592,331.578,
-0.010,0.067,-0.507,0.652,0.862,0.862,2.227,-10.896,-10.896,114.699,74.257,326.772,
-0.147,0.091,-0.398,-1.373,-0.544,-0.544,3.365,-7.882,-7.882,138.924,81.869,331.656,
0.130,-0.071,-0.359,-1.336,-0.809,-0.809,5.677,-7.742,-7.742,63.741,89.797,334.352,
0.158,-0.224,-0.275,0.082,0.281,0.281,6.549,-6.482,-6.482,89.760,75.514,314.909,
-0.038,-0.064,-0.441,0.872,1.082,1.082,7.250,-6.270,-6.270,155.706,80.254,322.038,
-0.008,-0.062,-0.469,1.042,1.212,1.212,2.606,-11.911,-11.911,104.996,76.759,315.879,
-0.061,-0.058,-0.421,1.403,1.385,1.385,2.907,-11.416,-11.416,204.742,75.664,314.321,
-0.024,-0.160,-0.422,0.352,-0.001,-0.001,3.085,-11.651,-11.651,50.534,65.579,302.444,
-0.011,-0.192,-0.360,-0.384,-0.209,-0.209,1.605,-10.697,-10.697,151.416,63.803,297.463,
0.015,-0.205,-0.301,-1.047,-1.358,-1.358,3.554,-9.295,-9.295,101.813,69.937,298.141,
0.073,-0.146,-0.368,-0.206,-0.705,-0.705,5.839,-10.980,-10.980,100.078,83.798,306.100,
0.084,-0.185,-0.456,-0.922,-1.484,-1.484,8.299,-10.783,-10.783,69.941,88.055,301.861,
0.023,0.009,-0.736,1.098,-0.775,-0.775,11.668,-7.978,-7.978,115.280,163.290,94.861,
0.148,-0.267,-0.957,1.568,0.072,0.072,16.560,15.853,15.853,253.341,183.598,17.497,
-0.024,0.003,-0.686,1.628,-0.039,-0.039,14.787,19.977,19.977,230.566,186.993,134.461,
-0.005,-0.003,-0.355,0.925,-0.142,-0.142,14.443,21.456,21.456,242.756,192.314,345.753,
-0.081,-0.005,-0.321,1.028,-0.390,-0.390,9.545,21.559,21.559,239.364,200.202,333.846,
-0.037,0.062,-0.295,1.174,-0.005,-0.005,9.683,19.639,19.639,215.262,196.516,318.185
