0.198,6.098,2792583.022
0.144,10.309,0.582
0.069,4.016,0.000
0.048,3.937,0.000
0.041,4.975,0.000
0.029,3.135,0.000
0.055,4.405,0.000
0.004,7.143,0.000
0.079,5.319,0.000
0.020,2.924,0.000
0.062,4.762,0.000
0.378,4.902,0.000
0.168,5.102,0.000
0.043,4.717,0.000
0.043,2.849,0.000
0.063,5.263,0.000
0.217,5.556,0.000
0.068,3.759,0.000
