0.060,0.655,0.586
0.070,1.014,0.734
0.057,0.755,0.625
0.122,0.996,0.747
0.078,1.016,0.738
0.106,1.028,0.754
0.123,0.713,0.634
0.119,1.203,0.829
0.138,0.894,0.713
0.115,0.744,0.644
0.153,1.044,0.779
0.102,0.951,0.721
0.105,1.076,0.773
0.059,0.930,0.696
0.000,1.036,0.715
0.000,1.000,0.700
0.001,1.002,0.701
