1.301,1.174,0.574,-0.114,-0.267,-0.267,-12.194,14.668,14.668,163.943,55.423,63.404,
0.185,-0.111,1.395,-0.564,2.273,2.273,-2.761,21.063,21.063,270.067,182.343,247.101,
-0.040,-0.135,1.103,-2.670,2.205,2.205,-6.937,35.885,35.885,265.532,231.803,217.300,
0.189,-0.472,1.137,-0.896,-2.667,-2.667,-5.583,35.477,35.477,247.475,238.017,198.584,
0.295,0.861,-0.415,0.686,0.323,0.323,-10.768,17.384,17.384,242.923,298.334,105.081,
0.257,0.275,-0.524,-0.637,2.622,2.622,-7.139,-6.348,-6.348,119.015,292.228,77.798,
0.447,-0.260,-0.409,1.737,-0.633,-0.633,1.141,-3.813,-3.813,73.385,91.315,101.235,
0.247,-0.037,-0.814,-0.353,-0.095,-0.095,21.694,-1.954,-1.954,146.456,335.045,105.895,
0.078,0.135,-0.637,0.104,1.735,1.735,-4.286,-13.216,-13.216,110.477,72.520,42.552,
0.199,0.022,-0.549,-0.156,1.785,1.785,-3.497,-3.315,-3.315,125.101,71.053,199.501
