0.240,6.329,2792672.459
0.016,5.128,0.582
0.024,3.115,0.000
0.022,6.623,0.000
0.036,4.184,0.000
0.026,5.051,0.000
0.020,5.076,0.000
0.031,6.024,0.000
0.030,3.922,0.000
0.012,5.917,0.000
0.033,5.155,0.000
0.026,4.950,0.000
0.032,4.831,0.000
0.031,4.367,0.000
0.023,4.651,0.000
0.030,3.802,0.000
0.021,4.425,0.000
0.206,2.198,0.000
