1.272,0.917,0.334,1.413,0.742,0.742,-5.559,0.112,0.112,31.541,137.770,81.381,
-0.001,-0.081,-0.509,-1.662,1.102,1.102,-20.660,-9.567,-9.567,168.516,341.863,258.710,
-0.081,-0.200,-0.343,-0.411,0.357,0.357,-16.396,-7.044,-7.044,143.112,343.131,260.202,
0.027,-0.024,-0.314,-0.930,0.633,0.633,-22.377,-6.148,-6.148,69.276,327.774,266.456,
0.049,0.006,-0.296,0.841,0.273,0.273,-22.206,-8.000,-8.000,29.935,195.916,269.526,
0.012,-0.041,-0.274,-0.961,0.965,0.965,-20.519,-0.252,-0.252,87.409,101.506,264.565,
-0.019,-0.098,-0.487,0.542,-0.671,-0.671,-22.206,-7.142,-7.142,18.506,356.359,245.218,
-0.070,-0.217,-0.560,0.501,-0.283,-0.283,-18.292,-8.298,-8.298,23.713,3.860,250.540,
0.052,0.254,-0.260,-0.889,0.667,0.667,-22.619,-6.507,-6.507,72.324,13.008,252.054,
-0.042,-0.042,-0.257,0.072,0.241,0.241,-22.214,-7.440,-7.440,191.684,15.178,252.760,
0.021,-0.017,-0.325,-1.840,0.587,0.587,-19.117,-9.587,-9.587,49.755,29.255,266.319,
0.074,0.436,-0.665,-3.079,0.685,0.685,-18.372,-6.103,-6.103,56.591,48.629,278.049,
-0.140,-0.135,-0.320,-0.807,1.138,1.138,-25.061,-21.989,-21.989,43.829,39.292,267.339,
-0.162,-0.070,-0.206,0.572,-0.123,-0.123,-21.846,-11.305,-11.305,132.823,26.120,259.498,
0.009,0.173,-0.496,-1.200,1.357,1.357,-14.999,-1.647,-1.647,110.078,71.591,228.597,
0.471,0.090,-1.238,-1.507,2.288,2.288,-21.486,-0.628,-0.628,110.859,39.627,240.527,
0.010,0.100,-0.312,-1.146,2.058,2.058,-19.794,-1.627,-1.627,206.667,52.166,240.934,
-0.179,0.025,-0.104,0.625,-0.324,-0.324,-23.936,-3.659,-3.659,206.694,28.640,252.687,
-0.004,-0.022,-0.251,-2.154,2.457,2.457,-21.538,-12.018,-12.018,84.884,25.685,254.369,
0.418,0.430,-1.023,-2.681,1.352,1.352,-25.391,-5.363,-5.363,60.927,34.003,270.275,
-0.100,-0.009,-0.185,-0.124,0.831,0.831,-24.133,-7.411,-7.411,94.843,9.930,250.135
