1.122,1.144,0.349,0.713,1.355,1.355,-3.742,-13.632,-13.632,55.706,132.901,16.746,
-0.087,0.116,-0.396,-1.176,-1.416,-1.416,-11.566,-21.121,-21.121,102.436,49.390,331.463,
-0.086,0.172,-0.384,1.396,0.653,0.653,-15.033,-25.735,-25.735,100.541,53.990,319.966,
-0.311,0.480,-1.177,2.535,1.958,1.958,-14.318,-29.743,-29.743,86.818,67.047,343.242,
-0.416,0.178,-0.227,-2.063,-1.198,-1.198,-9.288,-29.562,-29.562,95.107,69.401,341.854,
-0.277,0.171,-0.381,-2.598,-1.553,-1.553,-9.686,-28.412,-28.412,67.374,179.331,175.846,
-0.184,0.113,-0.611,-2.022,-1.249,-1.249,-9.836,-26.575,-26.575,85.128,206.770,175.490,
-0.094,0.255,-0.816,-0.806,0.223,0.223,-13.653,-23.984,-23.984,79.266,167.130,150.730,
-0.191,0.172,-0.728,-0.097,0.459,0.459,-18.777,-25.217,-25.217,60.412,142.206,137.882,
0.467,0.052,-0.682,1.033,0.025,0.025,-19.086,-21.103,-21.103,90.991,52.442,80.685,
-0.141,-0.357,-0.572,-0.891,0.215,0.215,-25.161,-4.209,-4.209,96.950,89.754,151.997,
0.030,0.041,-0.744,2.649,-0.054,-0.054,-19.265,-4.139,-4.139,105.835,63.539,138.974,
0.066,-0.174,-0.293,-0.876,-0.327,-0.327,-15.235,-3.318,-3.318,236.811,20.856,122.768,
0.058,0.411,-0.712,-0.221,0.877,0.877,-22.812,-2.162,-2.162,168.109,12.005,117.190,
-0.056,-0.255,-0.517,0.161,0.497,0.497,-30.690,-6.253,-6.253,145.678,28.813,138.857
