0.117,0.029,-0.642,0.159,-1.616,-1.616,-16.297,22.568,22.568,316.127,304.783,252.653,
-0.022,-0.038,-0.493,-0.249,1.456,1.456,-14.790,22.376,22.376,309.595,293.889,255.638,
0.050,-0.100,-0.396,-0.224,0.364,0.364,-12.976,21.162,21.162,340.008,295.336,261.143,
0.058,0.059,-0.651,0.467,1.665,1.665,-14.415,20.359,20.359,282.588,304.514,275.854,
0.050,-0.039,-0.564,1.052,0.144,0.144,-10.118,22.524,22.524,320.663,298.434,268.354,
0.116,-0.077,-0.834,0.720,1.373,1.373,-8.240,22.032,22.032,323.681,276.881,233.168,
0.095,-0.107,-0.745,-0.182,-1.171,-1.171,-7.870,22.407,22.407,305.083,290.371,240.022,
0.076,0.021,-0.847,0.484,1.963,1.963,-5.814,22.736,22.736,312.341,285.585,240.362,
0.109,-0.072,-0.505,0.004,-1.485,-1.485,-11.624,24.891,24.891,320.356,285.113,234.844,
0.065,0.030,-0.770,0.529,1.406,1.406,-7.687,24.060,24.060,316.444,280.702,242.226,
-0.043,-0.128,-0.454,0.610,2.751,2.751,-7.052,19.576,19.576,317.217,277.127,250.973,
0.078,-0.004,-0.823,-0.662,0.826,0.826,-23.309,4.629,4.629,150.904,56.149,276.206,
-0.065,-0.028,-0.968,-1.639,0.073,0.073,-27.368,-4.726,-4.726,216.129,24.371,16.233,
0.103,-0.057,-1.004,0.188,-0.056,-0.056,-22.421,-11.640,-11.640,41.937,25.585,16.556,
-0.025,-0.010,-0.825,-1.810,0.227,0.227,-20.284,-11.984,-11.984,38.537,27.147,11.487,
0.083,0.031,-0.885,1.929,-0.843,-0.843,-17.934,-12.176,-12.176,45.104,30.085,10.365,
-0.021,-0.116,-0.795,-1.592,0.055,0.055,-19.578,-11.198,-11.198,38.034,27.882,13.176,
0.024,0.005,-0.668,0.520,0.297,0.297,-20.198,-12.525,-12.525,47.029,28.949,9.965,
0.043,-0.136,-0.494,-1.225,0.654,0.654,-21.994,-11.957,-11.957,24.386,33.029,10.386,
0.001,-0.031,-0.432,0.891,0.081,0.081,-20.227,-10.607,-10.607,20.405,40.312,23.037
