1.146,0.883,0.476,1.017,0.858,0.858,-2.358,-4.292,-4.292,22.558,135.738,142.587,
0.131,-0.021,-0.779,0.669,-0.287,-0.287,-15.642,-9.663,-9.663,45.175,-49.505,346.553,
0.053,0.072,-0.794,-1.793,-0.037,-0.037,-17.418,-11.685,-11.685,38.792,10.432,332.719,
0.074,0.114,-0.822,1.857,-0.558,-0.558,-22.210,-13.024,-13.024,45.985,26.547,337.624,
0.071,0.082,-0.889,-0.908,-0.211,-0.211,-18.839,-15.170,-15.170,43.198,32.226,339.193,
0.020,0.028,-0.708,-1.237,-0.360,-0.360,-16.328,-13.290,-13.290,52.051,31.538,340.419,
0.054,0.048,-0.770,-0.903,-0.386,-0.386,-17.416,-15.038,-15.038,47.372,37.064,341.133,
-0.007,0.052,-0.903,-1.284,0.241,0.241,-12.936,-19.814,-19.814,29.464,33.220,336.533,
0.055,0.083,-0.950,1.389,-0.300,-0.300,-17.051,-15.426,-15.426,50.481,42.538,341.917,
0.020,0.028,-0.666,-1.563,0.088,0.088,-17.806,-15.492,-15.492,41.298,39.766,342.729,
0.049,0.144,-0.647,-0.780,-0.205,-0.205,-18.073,-16.011,-16.011,63.604,41.168,343.159,
-0.005,0.090,-0.740,-0.805,-0.040,-0.040,-20.838,-18.202,-18.202,54.332,48.324,349.980,
-0.021,0.134,-0.699,-0.219,-0.401,-0.401,-6.900,-21.828,-21.828,105.920,114.406,64.805,
-0.036,0.105,-0.767,0.058,0.055,0.055,9.510,-26.024,-26.024,120.929,119.293,73.383,
-0.098,0.002,-0.899,0.026,1.053,1.053,12.490,-27.552,-27.552,118.911,110.158,60.051,
-0.092,0.162,-0.900,0.085,-1.209,-1.209,6.902,-29.633,-29.633,117.526,111.276,64.589,
-0.139,0.027,-0.793,-0.593,1.001,1.001,8.391,-27.905,-27.905,115.198,104.106,69.004,
-0.093,0.068,-0.959,0.309,0.765,0.765,5.681,-30.153,-30.153,105.733,105.291,65.411,
-0.037,0.063,-0.830,-0.327,-0.291,-0.291,3.611,-31.317,-31.317,103.396,102.851,64.104
