0.148,1.043,0.776
0.224,0.976,0.780
0.149,0.776,0.670
0.220,0.985,0.782
0.186,1.439,0.950
0.214,1.015,0.792
0.237,0.976,0.785
0.200,1.043,0.797
0.217,1.225,0.877
0.317,0.963,0.812
0.240,1.570,1.024
0.364,1.179,0.917
0.228,1.453,0.973
0.221,1.014,0.794
0.035,1.192,0.791
0.017,0.066,0.333
0.103,1.379,0.893
0.113,1.374,0.895
0.086,1.171,0.803
0.065,1.460,0.910
0.105,1.355,0.884
0.091,1.355,0.878
