1.191,0.954,0.344,0.269,0.698,0.698,-0.998,-12.602,-12.602,51.033,136.794,212.891,
-0.144,0.178,-0.325,-0.208,0.190,0.190,-19.722,-17.180,-17.180,144.182,33.371,337.369,
0.028,0.313,-0.593,1.722,-1.325,-1.325,-23.999,-19.919,-19.919,69.200,37.132,334.432,
-0.087,0.214,-0.294,-0.938,0.750,0.750,-24.893,-24.129,-24.129,184.843,34.303,316.277,
0.012,0.226,-0.463,0.765,-0.769,-0.769,-24.292,-23.505,-23.505,94.684,42.615,301.863,
0.016,0.320,-0.620,-1.400,0.693,0.693,-21.449,-21.138,-21.138,123.083,50.860,302.254,
-0.055,0.326,-0.538,1.092,-0.523,-0.523,-25.917,-28.042,-28.042,108.561,47.720,285.964,
0.074,0.364,-0.770,-1.576,1.242,1.242,-25.049,-28.752,-28.752,98.404,46.148,277.867,
-0.092,0.180,-0.376,0.416,0.192,0.192,-24.686,-24.215,-24.215,177.889,51.573,270.699,
0.006,0.225,-0.799,-1.202,0.980,0.980,-24.452,-18.064,-18.064,214.187,46.337,267.667,
-0.109,-0.092,-0.248,-0.198,0.182,0.182,-22.202,-21.150,-21.150,27.205,52.070,264.515,
0.011,0.208,-0.756,-1.327,0.842,0.842,-23.484,-21.845,-21.845,39.719,59.933,265.684,
-0.121,0.003,-0.391,0.577,0.157,0.157,-27.887,-25.806,-25.806,41.222,57.957,264.955,
-0.171,0.034,-0.468,-0.367,0.711,0.711,-27.761,-25.797,-25.797,100.971,58.669,259.300,
-0.025,0.094,-0.567,1.478,-1.088,-1.088,-24.317,-24.430,-24.430,44.258,61.063,268.694,
-0.060,-0.034,-0.308,-0.932,0.646,0.646,-23.356,-23.402,-23.402,34.310,60.361,264.961,
-0.122,-0.036,-0.123,-0.446,0.247,0.247,-25.292,-23.828,-23.828,14.917,58.337,258.889,
0.015,0.229,-0.741,1.136,-1.003,-1.003,-24.554,-25.107,-25.107,58.533,54.062,256.360,
-0.104,0.005,-0.266,-1.382,0.828,0.828,-24.843,-25.982,-25.982,93.487,49.767,246.084,
0.237,0.586,-1.521,1.315,-0.877,-0.877,-24.537,-26.808,-26.808,67.192,69.425,250.251
