0.290,5.291,2792583.210
0.063,5.319,0.582
0.171,4.525,0.000
0.410,3.650,0.000
0.145,7.576,0.000
0.463,3.610,0.000
0.367,5.076,0.000
0.171,6.061,0.000
0.056,4.975,0.000
0.024,3.322,0.000
0.223,13.333,0.000
0.125,4.167,0.000
0.089,3.247,0.000
0.037,11.628,0.000
0.098,1.751,0.000
0.047,7.407,0.000
0.101,9.524,0.000
0.152,2.398,0.000
0.289,333.333,0.000
0.147,7.407,0.000
