0.056,-0.236,-0.137,-2.326,0.977,0.977,-19.011,-14.187,-14.187,36.416,336.354,300.895,
-0.105,-0.106,-0.184,1.231,-0.029,-0.029,-21.928,-9.315,-9.315,54.986,340.808,301.530,
-0.082,-0.236,-0.233,-1.907,0.502,0.502,-21.193,-6.651,-6.651,28.769,338.972,306.375,
-0.110,-0.008,-0.202,2.287,-0.260,-0.260,-23.752,-5.122,-5.122,125.177,332.678,302.121,
-0.128,-0.102,0.151,2.235,-0.448,-0.448,-25.452,-5.163,-5.163,133.142,336.935,297.639,
0.037,0.171,-0.442,2.948,-0.145,-0.145,-24.010,-7.982,-7.982,60.614,181.845,315.226,
0.013,-0.109,-0.285,0.752,0.070,0.070,-19.317,-7.150,-7.150,61.572,343.493,316.764,
-0.166,-0.410,0.167,-0.871,0.882,0.882,-24.408,-6.470,-6.470,43.885,343.066,313.182,
0.147,0.179,-0.428,0.816,-0.215,-0.215,-17.392,-5.732,-5.732,79.184,339.726,307.667,
0.118,0.168,-0.247,-3.229,1.746,1.746,-19.284,-6.649,-6.649,73.434,322.619,306.350,
0.084,0.424,-0.656,-3.405,1.050,1.050,-16.874,-5.067,-5.067,95.509,327.194,308.167,
0.236,-0.616,-0.165,-3.106,-0.729,-0.729,-19.574,-2.320,-2.320,49.917,310.294,280.052,
-0.185,-0.185,0.167,1.047,-0.623,-0.623,-21.535,-7.211,-7.211,50.642,329.932,292.913,
-0.302,-0.183,0.346,-1.700,1.319,1.319,-19.070,-7.950,-7.950,112.793,320.108,285.270,
-0.266,-0.184,0.242,-0.897,1.020,1.020,-23.930,-6.521,-6.521,96.331,313.833,262.718,
0.240,0.501,-0.733,1.782,-1.292,-1.292,-19.884,-4.703,-4.703,114.877,311.282,262.427,
0.138,0.324,-0.367,-3.016,2.068,2.068,-23.069,-6.175,-6.175,88.961,307.456,263.542
