0.452,0.000,0.481
0.055,0.985,0.716
0.079,1.340,0.868
0.125,1.379,0.902
0.141,0.792,0.673
0.121,1.351,0.889
0.204,1.325,0.911
0.223,0.661,0.654
0.142,1.379,0.909
0.216,1.311,0.911
0.177,1.229,0.862
0.246,1.466,0.985
0.104,1.339,0.877
0.080,1.276,0.842
0.212,1.408,0.948
0.196,1.312,0.903
0.094,1.328,0.869
0.082,1.316,0.859
0.184,1.385,0.928
0.124,0.782,0.662
0.096,1.300,0.858
0.178,0.814,0.697
0.136,1.152,0.815
0.122,1.152,0.810
