0.107,-1.313,-0.249,-0.125,-0.319,-0.319,44.717,12.390,12.390,193.902,174.521,234.850,
-0.049,-1.152,-0.131,1.008,0.086,0.086,43.231,12.390,12.390,204.979,190.498,233.637,
0.214,-1.408,-0.130,1.126,0.189,0.189,41.637,14.701,14.701,192.272,187.629,236.548,
0.118,-1.589,0.015,-0.514,0.006,0.006,33.484,20.964,20.964,208.776,165.903,240.087,
0.114,-1.157,-0.156,-0.241,0.604,0.604,34.779,20.462,20.462,204.807,163.949,239.424,
0.221,-0.944,-0.022,1.199,-0.696,-0.696,44.483,13.794,13.794,178.598,194.717,237.993,
-0.030,-1.385,0.104,0.203,0.397,0.397,36.148,20.368,20.368,213.747,179.558,242.646,
0.029,-1.440,0.116,-0.376,0.101,0.101,37.396,18.985,18.985,207.364,163.443,242.208,
0.069,-1.279,0.057,0.130,-0.154,-0.154,36.089,21.912,21.912,211.651,158.552,249.462,
0.102,-1.534,0.068,-0.309,-0.028,-0.028,34.473,26.185,26.185,220.627,158.059,249.001,
0.017,-1.494,-0.025,1.349,0.082,0.082,33.533,27.581,27.581,221.163,167.414,244.498,
-0.010,-0.973,0.025,0.592,0.184,0.184,36.037,26.084,26.084,224.029,176.693,251.572,
0.086,-1.450,0.019,-0.482,-0.021,-0.021,32.831,27.292,27.292,228.327,160.785,248.174,
0.117,-1.391,-0.023,-0.157,0.378,0.378,32.139,28.569,28.569,219.366,166.388,252.236
