0.090,0.140,-0.531,-0.619,0.419,0.224,9.285,-19.365,-42.152,140.036,220.936,336.304,7.532,0.403,3.47384114648752,0.317,1,1,
0.062,0.213,-0.585,-0.526,0.453,-0.061,1.884,-25.074,-40.407,126.766,203.852,331.153,0.109,1.309,0.867344581045105,0.317,1,1,
0.110,0.191,-0.757,-1.357,0.817,-0.244,-0.034,-25.935,-40.393,99.351,177.237,330.294,0.116,0.968,0.733683814350627,0.317,1,1,
0.028,0.168,-0.452,-0.522,0.374,-0.134,-0.448,-26.341,-40.167,108.996,146.386,322.033,0.083,1.414,0.898860348441376,0.317,1,1,
0.180,0.009,-0.601,-0.142,0.864,-0.122,-1.661,-26.792,-40.534,83.618,136.438,315.097,0.247,1.282,0.911528385122246,0.317,1,1,
0.369,0.253,-1.196,0.773,-0.056,1.569,-5.504,-24.496,-41.108,84.115,76.088,258.788,0.260,1.172,0.872982911686476,0.317,1,1,
0.049,0.124,-0.435,0.432,-1.517,-0.137,-25.625,-14.080,-38.045,61.875,50.303,205.935,0.106,0.759,0.646120471599193,0.317,1,1,
0.032,0.041,-0.602,0.207,0.042,0.131,-26.600,-13.895,-37.391,150.439,39.328,200.690,0.150,1.447,0.938969981529981,0.317,1,1,
-0.101,-0.247,1.502,-0.386,-0.024,-0.201,-23.706,-8.592,-41.971,71.079,80.991,250.841,0.432,0.790,0.78856364674454,0.317,1,1,
-0.739,-0.369,1.355,-0.442,0.943,0.430,-21.737,-7.752,-43.560,119.466,83.691,212.956,0.534,0.520,0.721659919135661,0.317,1,1,
0.013,-0.105,-0.576,0.395,0.090,0.050,-22.259,-7.633,-43.571,128.518,49.693,228.809,0.885,1.522,1.26267654405387,0.317,1,1,
1.133,0.124,-0.127,-2.917,0.487,1.843,-16.502,7.797,-40.423,168.214,208.673,172.447,0.053,0.948,0.700322172553776,0.317,1,1,
0.847,-0.140,-0.145,1.493,-2.292,-0.708,-18.072,34.944,-11.217,206.375,313.418,182.428,0.006,1.012,0.707315643227174,0.317,1,1,
0.594,0.176,0.994,0.659,1.286,2.552,-25.894,13.910,-13.905,215.410,121.578,91.994,0.144,0.336,0.492044776813227,0.317,1,1,
0.732,1.143,0.447,0.044,3.838,1.031,-9.524,17.868,-6.475,228.132,316.184,206.000,0.186,0.810,0.698676574316851,0.317,1,1
0.734,-0.522,0.365,-0.459,-4.621,-1.374,-8.156,16.177,-11.341,253.147,181.582,255.753,10.718,0.525,4.79711220519254,0.706,1,1,
0.035,0.168,-0.819,-0.015,-0.140,0.355,13.650,-15.178,-38.498,135.353,213.675,60.930,0.211,0.649,0.643922070668968,0.706,1,1,
0.432,0.473,-0.377,-1.609,2.804,-0.236,-5.928,-17.261,-38.737,111.588,107.361,183.968,0.017,0.043,0.323904195373952,0.706,2,1,
0.114,0.424,0.671,5.328,3.136,3.974,-18.590,7.551,-31.178,177.029,167.590,163.635,0.034,0.799,0.633238650701978,0.706,2,1,
-0.120,-0.380,-0.200,1.256,3.017,4.621,-26.854,13.603,6.804,221.139,187.013,180.625,0.091,0.563,0.56141997577732,0.706,2,1,
-0.543,0.510,0.166,4.486,-3.769,4.604,-3.692,-25.334,-28.914,102.545,146.693,111.661,0.063,0.584,0.55891901655555,0.706,2,1
0.696,1.012,0.882,0.286,4.883,1.493,1.371,4.485,-18.723,196.129,219.915,163.629,12.610,0.803,5.66547798825555,0.305,2,1
0.109,0.065,-0.391,-0.434,0.553,-0.335,13.669,-19.628,-40.985,86.624,218.400,344.225,5.082,0.231,2.42512342443974,0.229,1,0,
0.225,0.541,-0.279,-0.876,0.236,-0.081,2.585,-23.399,-39.037,126.034,207.596,317.998,0.113,1.408,0.908474466280183,0.229,1,0,
0.203,0.549,-0.398,-0.171,0.022,0.491,-8.240,-18.470,-39.324,115.361,192.799,320.004,0.179,1.271,0.879946557662425,0.229,1,0,
0.096,0.144,-0.336,-0.604,0.033,-0.170,-7.346,-17.300,-40.480,90.638,195.182,341.651,0.105,1.383,0.895062262581153,0.229,1,0,
0.182,0.666,-0.233,-2.919,0.513,0.034,-4.645,-20.248,-39.534,118.051,189.039,338.561,0.247,1.350,0.938611278569577,0.229,1,0,
-0.069,0.560,0.117,1.007,0.134,0.785,-15.662,-22.372,-35.582,126.908,230.537,311.327,0.157,0.950,0.74281050624121,0.229,1,0,
0.066,-0.135,-0.270,-2.041,-0.661,-2.434,-6.563,-15.953,-39.529,67.307,172.784,264.984,0.141,1.022,0.765592889501942,0.229,1,0,
0.153,0.592,-0.189,-2.848,0.854,-0.913,-0.864,-13.053,-42.463,105.978,206.938,312.286,0.135,1.362,0.89903969283622,0.229,1,0,
-0.112,0.754,0.491,2.565,-0.040,-1.291,-14.212,-29.231,-25.363,109.969,85.925,339.104,0.116,0.661,0.610797590536894,0.229,1,0,
-0.063,-0.212,0.515,1.960,1.160,-1.734,-15.045,-34.353,-18.798,100.080,139.625,143.773,0.009,1.372,0.852450002593656,0.542,1,0,
-0.362,0.275,0.480,1.849,0.461,-0.899,-5.529,-37.732,-16.201,90.151,101.630,38.099,0.047,0.953,0.700158359415345,0.542,1,0,
-0.162,1.656,0.613,0.716,0.371,-0.667,-3.439,-38.244,-18.062,105.773,151.673,32.650,0.032,0.833,0.646040010572851,0.542,1,0,
0.310,0.261,0.325,0.518,-1.501,-0.655,-9.990,-26.436,-27.425,112.474,85.301,117.000,0.067,0.664,0.592214029858458,0.542,1,0,
0.344,0.063,-0.152,-1.480,0.554,-0.991,-6.878,-29.991,-29.244,112.009,100.342,286.611,0.050,0.797,0.639037272439213,0.542,1,0,
0.230,-0.153,0.173,0.448,-0.271,0.024,-13.002,-23.156,-32.943,88.113,129.829,284.288,0.048,0.571,0.547783070673697,0.542,1,0
-0.293,-0.159,-0.362,1.368,-2.496,-0.964,10.830,-29.834,-36.114,76.910,174.669,185.336,8.023,0.500,3.70948637403194,0.495,1,1,
0.060,0.096,-0.885,-14.541,7.175,-1.361,14.610,-34.843,-24.950,89.013,149.262,203.142,0.071,0.969,0.715896326161816,0.495,1,1,
-0.250,-0.254,-0.232,2.117,-1.204,4.229,12.983,-34.582,-27.360,95.716,116.387,275.794,0.059,0.818,0.651085957358393,0.495,1,1,
0.483,0.177,0.316,-9.683,8.900,-2.543,9.322,-31.306,-32.361,92.315,149.482,248.020,0.165,1.003,0.767114608613358,0.495,1,1,
-0.044,-0.219,-0.475,3.100,0.781,0.226,8.214,-31.475,-33.599,69.648,140.320,211.493,0.062,0.790,0.640669272262966,0.495,1,1,
-0.064,-0.210,-0.732,-7.049,2.656,-6.366,7.578,-29.204,-38.081,86.293,165.086,126.170,0.012,0.249,0.404596615258451,0.495,1,1,
-0.024,-0.089,-0.637,0.269,-0.035,-0.651,5.220,-27.835,-38.545,80.337,185.233,313.487,0.039,0.991,0.711885430407929,0.495,1,1,
0.039,-0.119,-0.612,-5.564,1.566,-2.965,10.890,-27.592,-37.790,88.498,168.857,229.638,0.108,0.831,0.675884021416739,0.495,1,1,
0.025,-0.038,-0.619,-1.063,2.926,-1.485,5.838,-27.336,-39.168,94.981,142.047,260.827,0.090,0.991,0.732330113277042,0.495,1,1,
0.049,-0.077,-0.713,-1.905,3.215,-2.096,7.035,-27.576,-38.819,91.494,135.108,137.828,0.077,0.788,0.645813690987355,0.495,1,1,
0.078,-0.003,-0.683,0.821,1.278,-0.157,4.978,-24.968,-40.412,100.348,110.285,130.733,0.054,1.010,0.725641648299159,0.495,1,1,
0.064,-0.162,-0.783,-2.081,0.277,-1.310,4.669,-24.583,-41.781,83.554,292.696,42.719,0.036,0.569,0.541827733562089,0.495,1,1,
0.003,-0.097,-0.589,1.621,-0.189,0.368,7.058,-25.729,-38.699,90.608,196.176,209.963,0.055,1.019,0.729942583095411,0.495,1,1
-0.080,-0.192,-0.598,-2.962,3.216,-0.871,8.567,-30.851,-35.732,71.823,115.381,193.123,8.265,0.386,3.76043487865446,0.558,1,1,
0.028,-0.027,-0.658,-3.956,2.570,-1.471,4.396,-31.844,-35.376,83.257,160.098,116.464,0.071,1.019,0.736327896436763,0.558,1,1,
-0.006,0.059,-0.635,-2.225,3.919,-1.553,3.086,-31.503,-36.007,91.052,177.773,59.810,0.072,0.962,0.713839575100048,0.558,1,1,
0.060,-0.043,-0.698,-5.593,2.090,-3.058,6.536,-29.602,-36.779,95.896,137.851,112.227,0.091,1.019,0.74433394639029,0.558,1,1,
-0.196,0.103,-0.565,5.990,-1.617,-1.591,0.380,-31.314,-34.492,166.401,172.771,165.709,0.056,1.340,0.858678091794722,0.558,1,1,
0.052,-0.025,-0.601,-11.160,5.531,2.088,14.690,-18.094,-43.772,92.436,149.152,297.869,0.063,1.037,0.740058478009928,0.558,1,1,
0.222,-0.220,-0.460,-5.252,-3.828,0.345,25.978,-11.261,-39.321,78.421,121.112,290.289,0.066,1.259,0.830127772070612,0.558,1,1,
0.224,-0.048,-0.448,-10.569,-1.924,-0.950,27.885,-9.605,-39.432,102.227,149.166,245.790,0.043,1.005,0.71919618829283,0.558,1,1,
0.168,-0.318,-0.454,-3.088,-0.921,0.747,28.816,-14.925,-36.455,80.938,152.581,31.271,0.109,1.372,0.892476938448728,0.558,1,1,
0.182,-0.206,-0.469,-10.899,-5.072,2.358,31.262,-11.737,-36.874,91.894,220.531,285.489,0.087,1.020,0.743108831072446,0.558,1,1,
0.117,-0.224,-0.540,-0.016,-1.760,0.259,29.598,-15.999,-34.961,92.420,207.061,290.154,0.131,1.309,0.876105101982696,0.558,1,1,
0.161,-0.232,-0.662,3.758,-2.752,-13.009,25.587,-19.675,-37.881,106.287,247.687,244.420,0.056,0.942,0.699152810915643,0.558,1,1,
0.393,0.092,-0.449,0.201,-1.425,-2.312,2.180,45.945,-17.627,247.277,183.290,146.564,0.029,1.035,0.725709926450273,0.558,1,1,
0.333,0.090,-0.491,0.625,-7.168,-0.163,7.929,40.651,-26.160,214.771,256.552,168.579,0.130,1.037,0.766958843893329,0.558,1,1,
0.273,0.262,-0.498,-0.154,-12.448,1.514,1.314,43.186,-25.806,218.934,253.770,188.838,0.102,0.951,0.721337648422047,0.558,1,1,
0.356,0.142,-0.332,0.798,-4.644,-10.441,15.977,39.323,-24.800,202.335,195.738,183.406,0.103,1.412,0.906196758636484,0.558,1,1,
0.321,0.239,-0.360,-2.316,-6.334,-16.476,22.798,33.810,-22.497,216.226,217.510,170.232,0.082,1.009,0.736547433570458,0.558,1,1,
0.357,-0.014,-0.407,-1.308,-6.226,-16.156,31.626,27.465,-21.188,176.561,158.794,157.340,0.030,0.995,0.709991176377429,0.558,1,1,
0.334,0.279,-0.262,-0.741,-13.283,-10.432,26.583,29.575,-23.870,198.170,217.822,199.498,0.041,0.947,0.695176450003751,0.558,1,1,
-0.053,0.492,-0.618,3.945,-22.098,-5.011,24.760,29.285,-26.316,191.454,144.275,248.281,0.107,1.149,0.80240159417976,0.558,1,1
0.041,0.289,-0.553,-12.182,7.037,-4.101,12.653,-20.285,-42.764,140.511,123.300,240.763,9.866,0.636,0,0.341,1,1,0,
0.008,0.250,-0.545,-5.056,1.399,-2.765,5.999,-24.691,-39.826,164.608,187.964,142.457,0.126,1.368,0,0.654,1,1,0,
-0.032,0.255,-0.584,7.789,-3.314,0.831,3.550,-25.663,-39.551,147.469,134.716,88.836,0.092,1.321,0,0.654,1,1,0,
0.048,0.247,-0.583,0.337,1.847,0.670,6.363,-24.365,-39.703,140.157,134.928,233.113,0.097,1.005,0,0.654,1,1,0,
0.066,0.326,-0.586,-7.978,6.273,-1.088,6.218,-22.798,-40.061,139.166,139.665,204.443,0.119,0.999,0,0.654,1,1,0,
0.041,0.209,-0.632,4.631,-0.597,-0.305,5.035,-23.072,-40.232,182.991,108.884,182.926,0.079,1.335,0,0.654,1,1,0,
0.035,0.115,-0.647,-0.921,2.076,-1.399,8.247,-22.563,-40.275,132.645,217.915,196.144,0.044,0.964,0,0.654,1,1,0,
0.046,0.117,-0.833,-8.179,4.999,-0.622,10.871,-21.084,-40.888,138.131,198.343,258.775,0.046,0.990,0,0.654,1,1,0,
0.149,0.136,-0.994,-0.513,0.361,0.072,6.093,-16.411,-42.976,118.321,352.182,300.709,0.014,0.671,0,0.654,1,1,0,
0.036,0.209,-0.695,6.872,-5.551,0.911,5.491,-19.836,-42.082,154.669,165.879,261.965,0.062,0.822,0,0.654,1,1,0,
0.076,0.215,-0.682,-7.294,6.792,-1.141,8.313,-22.785,-40.214,201.130,219.224,184.004,0.053,0.992,0,0.654,1,1,0,
0.261,0.265,-1.191,-11.365,3.161,-1.136,9.048,-20.420,-40.923,125.579,222.927,293.722,0.076,0.955,0,0.654,1,1,0,
0.179,0.161,-0.862,5.425,-0.646,0.163,-1.522,-18.571,-41.129,104.033,66.857,128.005,0.007,0.135,0,0.654,1,1,0
-0.063,0.124,-0.548,0.140,1.754,-0.417,14.738,-17.191,-42.982,150.704,256.294,235.755,10.994,0.730,4.98992862636963,0.711,1,1,3,
0.044,0.107,-0.278,-4.796,3.743,-1.474,8.513,-22.291,-39.677,89.344,172.399,184.990,0.103,1.055,0.763159038664003,0.245,1,1,2,
0.016,0.129,-0.330,11.477,-6.782,3.341,10.428,-24.766,-37.302,110.476,119.596,236.017,0.220,1.339,0.923307128049541,0.245,1,1,3,
-0.101,0.123,-0.192,-7.451,8.430,-0.624,16.535,-26.982,-31.138,67.963,159.692,151.719,0.220,0.986,0.782282526295982,0.245,1,1,2,
-0.120,-0.033,-0.212,6.196,-2.399,3.236,15.413,-27.480,-30.532,92.508,122.628,115.651,0.217,1.350,0.92656332344866,0.245,1,1,3,
-0.004,0.185,-0.463,6.517,-2.397,4.994,13.699,-25.107,-34.152,101.962,152.273,198.056,0.172,0.962,0.753689740806524,0.245,1,1,2,
-0.070,0.022,-0.293,8.686,-6.982,5.129,15.335,-21.280,-38.997,147.150,157.794,96.203,0.117,0.948,0.7258366689995,0.245,1,1,2,
0.002,-0.067,-0.559,2.670,1.581,1.378,13.653,-21.888,-38.841,179.009,193.997,243.725,0.134,1.085,0.78750433935564,0.245,1,1,2,
0.059,0.008,-0.548,-7.471,8.126,-3.177,10.224,-19.164,-40.758,87.784,173.658,285.276,0.081,0.814,0.658006062310314,0.245,1,1,2,
-0.072,0.087,-0.895,-2.892,-4.577,19.315,32.601,2.271,-37.910,193.661,145.807,166.250,0.008,0.143,0.360277207642688,0.245,1,1,1,
-0.043,-0.174,-0.618,3.322,0.969,3.592,17.881,-17.414,-39.419,157.377,220.355,236.059,0.017,1.261,0.811218180627683,0.245,1,1,2,
0.290,0.211,-0.915,1.097,1.513,-1.397,9.190,-19.535,-40.529,124.278,131.846,120.241,0.053,1.021,0.729867292402953,0.245,1,1,2,
0.044,-0.009,-0.607,0.536,1.212,1.863,4.383,-12.414,-43.552,208.716,129.422,149.720,0.003,1.359,0.844742050147929,0.245,1,1,3
0.069,0.107,-0.616,6.866,-1.844,4.116,15.038,-15.235,-42.475,153.266,130.181,204.695,11.632,0.936,5.32750711895633,0.230,1,1,3,
0.057,0.003,-0.731,-1.501,2.528,-2.083,12.790,-19.642,-40.782,128.532,119.534,151.460,0.059,0.805,0.645764274436564,0.543,1,1,2,
0.034,0.042,-0.694,-3.043,3.207,-3.082,15.181,-22.597,-40.322,134.518,147.907,149.473,0.037,0.986,0.709470104615736,0.543,1,1,2,
-0.037,0.024,-0.572,2.285,0.816,3.533,13.692,-22.278,-39.951,167.393,75.377,212.517,0.057,0.946,0.701086817527253,0.543,1,1,2,
0.139,0.189,-0.658,-1.722,3.802,-3.308,5.622,-22.428,-40.277,130.805,134.817,199.764,0.091,1.050,0.756446365023201,0.543,1,1,2,
0.148,0.210,-0.743,-2.510,2.776,-2.101,4.848,-21.008,-41.433,163.607,132.720,223.073,0.062,0.995,0.722618301448994,0.543,1,1,2,
0.088,-0.011,-0.746,-7.295,3.999,-3.363,7.306,-20.885,-40.782,80.362,155.673,143.493,0.067,1.030,0.73886406252548,0.543,1,1,2,
0.131,-0.152,-0.732,-6.192,2.353,2.576,13.024,-19.243,-41.281,94.416,164.417,186.664,0.028,0.974,0.70082026865403,0.543,1,1,2,
0.052,0.137,-0.810,10.023,-0.437,0.438,6.094,-17.000,-42.630,120.603,253.431,41.626,0.017,0.997,0.705699891701844,0.543,1,1,2,
-0.051,-0.052,-0.825,0.343,-7.193,-3.082,27.002,2.932,-39.369,167.821,266.342,220.288,0.004,-0.011,0.297006994313976,0.543,1,1,1
-0.003,0.035,-0.709,-1.333,1.835,1.279,23.516,9.634,-39.777,188.170,210.312,251.002,9.377,0.508,4.25373564867876,0.746,1,1,3,
0.007,0.018,-0.636,-5.818,-3.146,-2.866,23.102,7.515,-40.143,146.716,227.218,175.154,0.034,0.971,0.701948014422997,0.746,1,1,2,
-0.063,0.011,-0.698,-1.491,-2.015,-2.579,21.652,9.284,-40.046,198.146,209.904,159.522,0.044,1.008,0.7207729283888,0.746,1,1,2,
-0.025,0.062,-0.734,-2.661,-8.428,-6.346,22.367,15.949,-37.962,200.066,147.641,146.100,0.040,0.997,0.714999108013963,0.746,1,1,2,
-0.002,0.003,-0.616,-2.429,2.248,8.718,22.976,17.906,-37.833,218.497,240.249,221.329,0.044,0.954,0.699119234377812,0.746,1,1,2,
0.010,0.090,-0.655,7.615,-2.700,9.496,13.309,-2.059,-44.466,191.855,179.663,167.495,0.019,0.373,0.456653745168785,0.746,1,1,1,
0.128,0.101,-0.983,-4.891,0.311,-2.345,10.752,-12.561,-44.592,125.747,192.075,190.064,0.029,0.563,0.536940285387238,0.746,1,1,1,
0.094,0.135,-0.845,-8.393,2.759,-4.734,2.037,-20.382,-42.745,105.360,124.210,221.980,0.057,0.405,0.48466425438616,0.746,1,1,1,
0.040,-0.104,-1.010,0.975,-0.193,-1.094,9.757,-21.026,-45.418,101.637,283.929,123.510,0.009,0.440,0.479531160824093,0.746,1,1,1,
0.019,-0.262,-0.625,-3.220,-1.170,0.925,14.593,-27.387,-42.218,83.473,117.433,101.269,0.003,1.337,0.835778568061317,0.746,1,1,3,
0.039,0.095,-0.664,-4.049,6.648,1.621,-12.567,-19.044,-44.503,69.767,144.205,193.508,0.025,0.401,0.470282584944753,0.746,1,1,1,
0.110,0.141,-1.037,-0.669,2.988,0.982,-14.485,-24.071,-40.899,71.984,155.247,140.587,0.050,1.350,0.859716517636888,0.746,1,1,3
0.002,0.276,-0.548,-0.693,8.151,-0.169,7.774,-20.571,-41.254,174.642,174.548,128.620,10.706,0.688,4.8573802887206,0.559,1,1,3,
0.098,0.044,-0.675,-6.820,4.008,-3.622,9.300,-17.810,-42.486,123.616,158.613,85.086,0.090,0.778,0.647372282240573,0.559,1,1,2,
0.080,0.022,-0.696,0.912,3.757,-2.337,9.513,-19.506,-40.763,81.921,208.295,182.690,0.078,1.008,0.73435720006666,0.559,1,1,2,
-0.050,0.076,-0.489,-1.406,3.332,-2.196,9.727,-21.056,-40.923,182.774,120.389,111.129,0.058,0.997,0.72183860704135,0.559,1,1,2,
0.078,0.141,-0.622,0.284,1.547,-1.510,7.241,-19.455,-42.202,179.902,132.859,80.713,0.079,0.981,0.723988297784876,0.559,1,1,2,
0.084,0.179,-0.630,0.575,1.528,-2.013,9.055,-19.718,-42.454,141.900,200.088,243.455,0.064,1.017,0.732394539697642,0.559,1,1,2,
0.023,0.064,-0.505,-2.655,2.053,-3.279,10.978,-16.405,-42.679,195.112,165.526,178.822,0.091,0.996,0.734990831349007,0.559,1,1,2,
-0.033,0.042,-0.671,-10.032,-1.185,-6.964,9.521,-16.711,-42.650,156.524,189.858,182.620,0.096,0.674,0.608134536377973,0.559,1,1,2,
0.024,0.070,-0.518,-0.710,2.486,-2.960,11.566,-20.003,-42.114,225.796,154.128,236.568,0.038,1.815,1.04098300373515,0.559,1,1,3,
0.030,0.001,-0.478,-2.043,7.727,-1.929,12.951,-17.404,-42.113,86.871,127.475,145.750,0.136,1.005,0.756381448700328,0.559,1,1,2,
0.028,0.063,-0.539,-7.315,2.709,-6.686,15.357,-13.326,-42.616,185.097,207.493,137.842,0.111,1.004,0.746151169813739,0.559,1,1,2,
0.146,0.185,-0.630,-7.107,5.424,-3.407,12.807,-13.779,-43.566,187.527,129.942,239.803,0.107,0.990,0.738668913525408,0.559,1,1,2,
0.107,0.064,-0.581,4.333,0.639,3.233,14.296,-12.407,-43.434,226.384,145.995,242.426,0.072,1.312,0.853614704491137,0.559,1,1,3,
0.041,0.152,-0.497,-0.104,-1.061,3.975,14.124,-12.481,-44.381,162.601,165.515,224.211,0.027,-0.010,0.306801499792656,0.559,1,1,1,
0.150,0.026,-0.751,7.400,-3.654,3.869,13.102,-14.049,-43.763,163.031,119.032,260.735,0.118,1.550,0.967169534728949,0.559,1,1,3,
0.195,-0.029,-0.751,-5.461,3.920,-1.304,16.417,-13.230,-43.135,146.578,163.938,183.311,0.052,0.782,0.633950121338399,0.559,1,1,2,
0.034,0.245,-0.794,7.372,0.689,-2.213,2.094,-13.961,-42.322,143.856,97.118,96.020,0.017,0.666,0.573046916635461,0.272,1,1,2
0.129,-0.100,-0.797,2.344,2.914,-0.735,15.589,-16.453,-38.490,110.458,86.953,119.092,4.202,0.182,2.05372340094652,0.445,1,1,3,
0.119,0.027,-0.786,-10.932,-3.201,0.054,24.117,-16.835,-40.630,125.820,201.677,261.072,0.049,1.016,0.72623179132575,0.445,1,1,2,
0.043,-0.077,-0.709,-1.469,1.097,2.189,21.948,-16.546,-41.905,107.844,206.188,232.710,0.046,1.344,0.856108925298724,0.445,1,1,3,
0.055,0.159,-0.930,-15.115,-0.434,0.496,22.905,-19.285,-40.237,142.386,190.827,161.647,0.088,1.099,0.774749450455147,0.445,1,1,2,
